bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly-CliffsNotes-William Golding,3.92,764585975,9.78076E+12,eng,112,66,7
524,Lord of the Flies,William Golding,3.67,307281701,9.78031E+12,eng,6,369,86
525,Lord of the Flies,William Golding-Ben Gibson-E.M. Forster-Edmund L. Epstein,3.67,399529209,9.7804E+12,eng,336,1122,153
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,812969707,9.78081E+12,eng,397,1601,92
534,We Were Not Like Other People,Ephraim Sevela-Antonina W. Bouis,4.15,60255080,9.78006E+12,eng,216,1,0
537,The Lovely Bones,Alice Sebold,3.79,330485385,9.78033E+12,en-GB,328,6315,960
538,The Lovely Bones,Alice Sebold,3.79,159413023X,9.78159E+12,en-US,532,366,75
539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.81,345360354,9.78035E+12,eng,224,1346,40
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea-Molly E. Holzschlag,4,321303474,7.85342E+11,en-US,296,767,28
570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,321430840,9.78032E+12,en-US,456,540,43
576,1000 Record Covers,Michael Ochs-Patrick Javault-Ulrike Wasel,3.84,3822840858,9.78382E+12,mul,575,274,28
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.83,743264460,9.78074E+12,eng,245,25004,1104
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.74,743236017,9.78074E+12,eng,272,59646,3341
604,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.77,965762645,9.78097E+12,eng,310,125,10
619,Vice (V  #8),Jane Feather,3.51,553572490,9.78055E+12,eng,419,462,17
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.77,60589469,9.78006E+12,eng,540,157734,6101
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley-Carol Heyer-Scott Goto,4.08,802789471,9.7808E+12,en-US,32,1730,267
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto-Thomas J. Steele,3.72,688060692,9.78069E+12,en-GB,408,271,10
643,Motorcycle Basics Techbook,John Harold Haynes,3.83,185960515X,9.78186E+12,eng,222,36,2
650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel-Bill Gardner,3.96,1592530877,9.78159E+12,eng,191,27,0
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy-Hugh McLean,4.1,451528808,9.78045E+12,eng,304,7123,257
656,War and Peace,Leo Tolstoy-Henry Gifford-Aylmer Maude-Louise Maude,4.11,192833987,9.78019E+12,eng,1392,201919,5903
658,The Kingdom of God Is Within You,Leo Tolstoy-Constance Garnett,4.13,486451380,9.78049E+12,eng,352,2256,191
661,Hunters Of Dune (Dune Chronicles  #7),Brian Herbert-Kevin J. Anderson,3.65,340837489,9.78034E+12,en-GB,528,65,5
662,Atlas Shrugged,Ayn Rand-Leonard Peikoff,3.68,452011876,9.78045E+12,eng,1168,311883,14267
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,451163087,9.78045E+12,eng,224,2674,105
664,The Fountainhead,Ayn Rand,3.86,452286751,9.78045E+12,en-US,752,1860,228
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand-Nathaniel Branden,3.5,451163931,9.78045E+12,eng,176,11122,438
667,Anthem,Ayn Rand,3.63,452281253,9.78045E+12,eng,105,106642,6951
668,We the Living,Ayn Rand-Leonard Peikoff,3.91,451187849,9.78045E+12,eng,464,22587,1065
669,Capitalism: The Unknown Ideal,Ayn Rand-Nathaniel Branden-Alan Greenspan-Robert Hessen,3.87,451147952,9.78045E+12,eng,340,3426,153
670,Letters of Ayn Rand,Ayn Rand-Michael S. Berliner-Leonard Peikoff,3.97,452274044,9.78045E+12,eng,681,18,2
672,Sailing for Dummies,J.J. Isler-Peter Isler,3.94,471791431,9.78047E+12,eng,416,135,6
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.87,553803816,9.78055E+12,eng,368,602,78
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,375755195,9.78038E+12,eng,192,11894,608
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.63,1592283195,9.78159E+12,eng,286,47,5
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.08,975599518,9.78098E+12,en-US,571,1575,283
685,The Natural,Bernard Malamud-Kevin Baker,3.63,374502005,9.78037E+12,eng,231,8568,639
698,Digging to America,Anne Tyler,3.55,307263940,9.78031E+12,eng,277,16703,1811
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo-Bonnie Lisle,3.77,312405545,9.78031E+12,eng,826,44,3
702,Modern Latin America,Thomas E. Skidmore-Peter H. Smith,3.59,019517013X,9.7802E+12,en-US,528,221,10
703,The Plot Against America,Philip Roth,3.75,1400079497,9.7814E+12,eng,391,31270,2749
706,America (The Book): A Citizen's Guide to Democracy Inaction,Jon Stewart-Ben Karlin-David Javerbaum-Rich Bloomquist-Steve Bodow-Tim Carvell-Eric Drysdale-J.R. Havlan-Scott Jacobson-Tom Johnson-Rob Kutner-Chris Regan-Jason Reich-Jason Ross-Stephen Colbert-Samantha Bee-Rob Corddry-Brendan Hay-Ed Helms,4.02,713998946,9.78071E+12,eng,228,79299,1118
707,Naked Pictures of Famous People,Jon Stewart,3.59,688171621,9.78069E+12,en-GB,164,8623,417
759,Collected Stories,Gabriel García Márquez-Gregory Rabassa-J.S. Bernstein,4.19,60932686,9.78006E+12,eng,352,6132,173
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.96,1400034957,9.7814E+12,spa,118,7210,371
763,Cien años de soledad,Gabriel García Márquez,4.06,307350428,9.78031E+12,spa,496,128,6
764,Del amor y otros demonios,Gabriel García Márquez,3.98,307350444,9.78031E+12,spa,176,3958,237
765,Living to Tell the Tale,Gabriel García Márquez-Edith Grossman,3.98,140003454X,9.7814E+12,eng,533,390,48
766,Memoria de mis putas tristes,Gabriel García Márquez,3.59,1400095808,9.7814E+12,spa,112,5065,312
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,375708111,9.78038E+12,eng,425,32578,1069
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon-Thanissaro Bhikkhu,4.38,086171492X,9.78086E+12,eng,288,32,6
787,The Mini Rough Guide to London,Rob Humphreys-Beth Chaplin-Rebecca Morrill,3.75,184353584X,9.78184E+12,eng,363,1,0
792,London: City Guide (Lonely Planet City Guide),Lonely Planet-Sarah Johnstone-Tom Masters,4.03,1740598318,9.78174E+12,eng,466,38,5
793,Best of London (Lonely Planet Best Of),Lonely Planet-Sarah Johnstone-Steve Fallon,4.09,1740594770,9.78174E+12,eng,128,9,0
794,London,Lonely Planet-Steve Fallon-Pat Yale,4.03,186450353X,9.78186E+12,eng,400,7,0
797,Lonely Planet Londres,Lonely Planet-Sarah Johnstone-Tom Masters,4.03,8408064762,9.78841E+12,spa,480,0,0
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet-Mark Honan,0,1740592050,9.78174E+12,eng,295,0,0
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.87,618710531,9.78062E+12,eng,287,6560,235
816,Cryptonomicon,Neal Stephenson,4.25,60512806,9.78006E+12,eng,1139,80225,4104
820,Golgotha (Cryptonomicon  #3),Neal Stephenson,4.13,2228894699,9.78223E+12,fre,420,5,1
821,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.11,2228894168,9.78223E+12,fre,418,5,0
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.25,60733357,9.78006E+12,en-US,815,18790,552
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,60593083,9.78006E+12,eng,927,29981,1682
824,The Cobweb,Neal Stephenson-J. Frederick George,3.61,553383442,9.78055E+12,eng,448,2391,129
825,Zodiac,Neal Stephenson,3.71,553573861,9.78055E+12,eng,308,14508,525
826,The Big U,Neal Stephenson,3.25,380816032,9.78038E+12,en-US,308,4545,218
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson,4.19,553380966,9.78055E+12,eng,499,68751,2664
828,Interface,Neal Stephenson-George F. Jewsbury-Stephen  Bury,3.67,553383434,9.78055E+12,eng,640,4572,259
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,60833181,9.78006E+12,en-US,464,1505,60
830,Snow Crash,Neal Stephenson,4.03,553380958,9.78055E+12,eng,438,187493,6601
831,Snow Crash,Neal Stephenson-Joachim Körber,4.03,344245302X,9.78344E+12,ger,534,194,16
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington-Bill Robertie,4.15,1880685353,9.78188E+12,eng,450,1413,30
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington-Bill Robertie,4.23,1880685337,9.78188E+12,eng,381,1855,73
840,The Design of Everyday Things,Donald A. Norman,4.19,465067107,9.78047E+12,eng,240,15854,1236
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.94,465051367,9.78047E+12,eng,272,3536,141
842,The Psychology of Everyday Things,Donald A. Norman,4.19,465067093,9.78047E+12,eng,257,258,30
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones-Diane M. Hanson-Stephen K. Ray,4.26,898709199,9.7809E+12,en-GB,259,48,6
864,The Alchemist,Paulo Coelho-Alan R. Clarke-James Noel Smith,3.85,60887966,9.78006E+12,eng,192,814,71
865,The Alchemist,Paulo Coelho-Alan R. Clarke-Özdemir İnce,3.85,61122416,9.78006E+12,eng,197,1592632,54668
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa-Akira Watanabe,4.57,142150460X,9.78142E+12,eng,192,8568,141
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa-Akira Watanabe,4.56,1591169259,9.78159E+12,eng,192,15748,274
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa-Akira Watanabe,4.57,1421504596,9.78142E+12,eng,192,9621,145
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa-Akira Watanabe,4.49,1591169208,9.78159E+12,eng,192,103978,1326
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa-Akira Watanabe,4.55,1591169291,9.78159E+12,eng,200,9920,270
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho-Alan R. Clarke-Mœbius,3.85,006019250X,9.78006E+12,en-US,198,236,31
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa-Akira Watanabe,4.52,1591169232,9.78159E+12,eng,192,14101,384
874,The Kite Runner,Khaled Hosseini,4.28,747588945,9.78075E+12,eng,324,1213,201
880,Pompeii,Robert   Harris,3.81,812974611,9.78081E+12,eng,304,25729,1633
888,The Last Days of Pompeii,Edward Bulwer-Lytton-John Gregory Betancourt,3.59,158715739X,9.78159E+12,eng,360,1124,67
890,Of Mice and Men,John Steinbeck,3.86,142000671,9.78014E+12,eng,112,1654353,23959
899,Of Mice and Men,John Steinbeck-Jim Taylor,3.86,582461464,9.78058E+12,eng,160,2088,162
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,60554738,9.78006E+12,en-US,464,19305,1510
902,The Westing Game,Ellen Raskin,4.02,014240120X,9.78014E+12,eng,182,134362,8278
903,The Egypt Game,Zilpha Keatley Snyder,3.82,808553038,9.78081E+12,eng,215,29160,1083
929,Memoirs of a Geisha,Arthur Golden,4.1,1400096898,9.7814E+12,eng,503,211763,3015
930,Memoirs of a Geisha,Arthur Golden,4.1,739326228,9.78074E+12,eng,434,1301305,19452
931,Memoirs of a Geisha,Arthur Golden,4.1,99498189,9.7801E+12,en-US,497,2075,254
932,Memoirs of a Geisha: A Portrait of the Film,David        James-Peggy Mulloy-Rob Marshall-Arthur Golden,4.08,1557046832,9.78156E+12,eng,144,142,8
933,Memoirs of a Geisha,Arthur Golden,4.1,99771519,9.7801E+12,eng,493,3883,425
935,Geisha of Gion,Mineko Iwasaki-Rande Brown,3.93,074343059X,9.78074E+12,eng,334,1438,148
936,Memoirs Of A Geisha,Arthur Golden,4.1,7229577,9.78001E+12,eng,3,24,5
941,Love As A Foreign Language #5,J. Torres-Eric  Kim,3.44,1932664394,9.78193E+12,eng,58,9,2
944,Jungle Love,Margaret Johnson-Philip Prowse,3.37,521750849,9.78052E+12,eng,95,57,6
947,First Impressions,Nora Roberts,3.74,373510055,9.78037E+12,eng,250,31,3
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.71,802415318,9.7808E+12,eng,0,20,4
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.88,1416524797,9.78142E+12,eng,736,2279854,20851
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.88,849561877X,9.7885E+12,spa,508,197,22
966,Angeles & Demonios,Dan Brown-Raúl Amundaray,3.88,972859896,9.78097E+12,spa,18,65,7
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.82,307277674,9.78031E+12,eng,489,1588890,35316
969,The Da Vinci Code,Dan Brown,3.82,076792603X,9.78077E+12,eng,467,1109,110
972,Da Vinci Code (Robert Langdon  #2),Dan Brown-Daniel Roche,3.82,2266144340,9.78227E+12,fre,744,347,14
975,Deception Point,Dan Brown,3.7,1416524800,9.78142E+12,eng,736,4864,410
976,Deception Point,Dan Brown,3.7,671027387,9.78067E+12,eng,556,511233,6870
977,Deception Point,Dan Brown,3.7,552151769,9.78055E+12,eng,585,3213,178
980,Deception Point,Dan Brown,3.7,593055071,9.78059E+12,eng,448,60,4
981,حقيقة الخديعة,Dan Brown-دان براون-فايزة المنجد-محمد فداء الهاشمي,3.7,9953299072,9.78995E+12,ara,471,43,4
983,Deception Point,Dan Brown,3.7,1416524886,9.78142E+12,eng,736,87,12
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,078601606X,9.78079E+12,eng,383,440,39
991,Eye of the Storm (Hudson  #3),V.C. Andrews,3.82,743409159,9.78074E+12,eng,368,36,5
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley-William D. Danko,4.02,671015206,9.78067E+12,eng,258,56189,2373
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,9.78159E+12,eng,320,88437,2305
1007,Think and Grow Rich,Napoleon Hill,4.18,1932429239,9.78193E+12,eng,368,44,9
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.57,977616657,9.78098E+12,eng,256,170,14
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,1563410907,9.78156E+12,en-US,288,249,16
1032,Trump: The Art of the Deal,Donald J. Trump-Tony Schwartz,3.65,345479173,9.78035E+12,en-US,384,11727,856
1052,The Richest Man in Babylon,George S. Clason,4.25,451205367,9.78045E+12,eng,194,67697,2865
1053,The Richest Man in Babylon,George S. Clason,4.25,1419349996,9.78142E+12,eng,4,78,12
1059,Shibumi,Trevanian-Gisela Stege,4.22,1400098033,9.7814E+12,eng,480,9001,612
1067,1776,David McCullough,4.07,743226720,9.78074E+12,eng,386,158126,6034
1068,1776,Peter  Stone-Sherman Edwards,4.21,140481397,9.78014E+12,eng,192,1269,30
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.6,226014908,9.78023E+12,eng,284,32,5
1077,Gap Creek,Robert Morgan,3.73,1565122429,9.78157E+12,eng,326,282,42
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,1416500189,9.78142E+12,eng,418,195372,7481
1083,The Good Earth,Pearl S. Buck,3.98,671823493,9.78067E+12,en-US,260,54,7
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.92,310258979,9.78031E+12,eng,5,26,2
1093,Purpose Driven Life,Rick Warren,3.92,310264138,9.78031E+12,en-US,336,20,3
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,60838582,9.78006E+12,eng,399,187311,4923
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,141006870,9.78014E+12,eng,384,793,75
1103,Snow Flower and the Secret Fan,Lisa See,4.07,812968069,9.78081E+12,eng,269,296789,14990
1110,The Broker,John Grisham,3.78,385340540,9.78039E+12,eng,422,70174,2245
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.5,394720245,9.78039E+12,eng,1344,9845,1109
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.73,345480600,9.78035E+12,eng,320,27,1
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips-Michael D'Orso,3.73,60193395,9.78006E+12,en-US,201,3806,275
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke-Cindy Crawford,3.63,1579546013,9.78158E+12,en-US,288,398,63
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,972018417,9.78097E+12,eng,405,788,51
1130,The Warren Buffett Way,Robert G. Hagstrom-Bill Miller-Kenneth L. Fisher,4.12,471743674,9.78047E+12,en-US,245,218,17
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles-Tom Osborne,4.05,471430455,9.78047E+12,eng,432,36,1
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky-John R. Perry,3.16,805431578,9.78081E+12,eng,368,25,7
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park-Denise Brunkus,3.98,679838864,9.78068E+12,en-US,68,10723,591
1169,Monkey Business,Sarah Mlynowski,3.66,373250711,9.78037E+12,eng,400,3250,68
1171,Liar's Poker,Michael   Lewis,4.15,140143459,9.78014E+12,eng,256,22710,931
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,802732291,9.7808E+12,eng,214,13,1
1191,Giada's Family Dinners,Giada De Laurentiis-Victoria Pearson,3.96,030723827X,9.78031E+12,eng,256,13866,73
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,1400052580,9.7814E+12,eng,256,38550,212
1193,Everyday Pasta,Giada De Laurentiis-Victoria Pearson,4.09,307346587,9.78031E+12,eng,240,8719,54
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence-Petrina Tinslay,4.1,1400052386,9.7814E+12,eng,256,3586,33
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence-JoAnn Cianciulli-Bill Bettencourt-Bobby Flay,4.05,609609971,9.78061E+12,eng,304,1376,16
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence-Petrina Tinslay,3.92,1400052378,9.7814E+12,eng,287,270,15
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt-Stephen J. Dubner,3.96,61234001,9.78006E+12,eng,320,589427,12648
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt-Stephen J. Dubner,3.96,8466625127,9.78847E+12,spa,250,185,23
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt-Stephen J. Dubner,3.96,61245135,9.78006E+12,en-US,496,94,5
1207,Freakonomics  - O Estranho Mundo da Economia,Steven D. Levitt-Stephen J. Dubner-Carlos Braga,3.96,9722334964,9.78972E+12,por,264,75,6
1217,Collapse,Jared Diamond,3.93,739455354,9.78074E+12,eng,525,19,0
1218,The Last Assassin (John Rain  #5),Barry Eisler,4.25,399153594,9.7804E+12,eng,338,179,22
1226,Life of Pi,Yann Martel,3.9,156030209,9.78016E+12,en-US,401,4242,672
1227,Vida de Pi,Yann Martel,3.9,8423335127,9.78842E+12,spa,323,52,8
1230,L'Histoire de Pi,Yann Martel-Nicole Martel-Emile Martel,3.9,828808392,9.78083E+12,fre,448,165,24
1232,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón-Lucia Graves,4.26,143034901,9.78014E+12,eng,487,306069,21008
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.48,140285970,9.78014E+12,eng,400,101,8
1239,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.48,316646660,9.78032E+12,eng,400,1,0
1241,A Million Little Pieces,James Frey,3.63,307276902,9.78031E+12,eng,432,195863,10669
1242,A Million Little Pieces of Feces,Python Bonkers,3.55,1411677315,9.78141E+12,en-US,256,42,6
1243,A Million Little Lies,James Pinocchio-Pablo Fenjves,3.4,61171468,9.78006E+12,en-US,191,200,24
1246,The Leadership Challenge,James M. Kouzes-Barry Z. Posner,4.04,787968331,9.78079E+12,en-US,458,865,41
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.13,446394599,9.78045E+12,eng,193,5000,267
1255,Leadership in Organizations,Gary Yukl,3.68,131494848,9.78013E+12,en-GB,542,55,4
1259,Leadership Through the Ages: A Collection of Favorite Quotations,Rudolph W. Giuliani,3.95,1401359299,9.7814E+12,eng,115,14,1
